cmip6-id, cmip6-label, cmip6-type
cmip6.atmoschem.key_properties.resolution.is_adaptive_grid, Atmoschem > Key Properties > Resolution > Is Adaptive Grid, property
cmip6.atmoschem.key_properties.tuning_applied.description, Atmoschem > Key Properties > Tuning Applied > Description, property
cmip6.atmoschem.key_properties.tuning_applied.global_mean_metrics_used, Atmoschem > Key Properties > Tuning Applied > Global Mean Metrics Used, property
cmip6.atmoschem.key_properties.tuning_applied.regional_metrics_used, Atmoschem > Key Properties > Tuning Applied > Regional Metrics Used, property
cmip6.atmoschem.key_properties.tuning_applied.trend_metrics_used, Atmoschem > Key Properties > Tuning Applied > Trend Metrics Used, property
, , 
cmip6.atmoschem.transport.scheme, Atmoschem > Transport > Scheme, property
cmip6.atmoschem.transport.mass_conservation, Atmoschem > Transport > Mass Conservation, property
cmip6.atmoschem.transport.convection, Atmoschem > Transport > Convection, property
cmip6.atmoschem.transport.turbulence.dimensions, Atmoschem > Transport > Turbulence > Dimensions, property
cmip6.atmoschem.transport.turbulence.coupling_with_chemical_reactivity, Atmoschem > Transport > Turbulence > Coupling With Chemical Reactivity, property
, , 
cmip6.atmoschem.emissions_concentrations.two_dimensionsal_emissions.method, Atmoschem > Emissions Concentrations > Two Dimensionsal Emissions > Method, property
cmip6.atmoschem.emissions_concentrations.two_dimensionsal_emissions.prescribed_climatology, Atmoschem > Emissions Concentrations > Two Dimensionsal Emissions > Prescribed Climatology, property
cmip6.atmoschem.emissions_concentrations.two_dimensionsal_emissions.prescribed_climatology_emitted_species, Atmoschem > Emissions Concentrations > Two Dimensionsal Emissions > Prescribed Climatology Emitted Species, property
cmip6.atmoschem.emissions_concentrations.two_dimensionsal_emissions.prescribed_spatially_uniform_emitted_species, Atmoschem > Emissions Concentrations > Two Dimensionsal Emissions > Prescribed Spatially Uniform Emitted Species, property
cmip6.atmoschem.emissions_concentrations.two_dimensionsal_emissions.interactive_emitted_species, Atmoschem > Emissions Concentrations > Two Dimensionsal Emissions > Interactive Emitted Species, property
cmip6.atmoschem.emissions_concentrations.two_dimensionsal_emissions.method_characteristics, Atmoschem > Emissions Concentrations > Two Dimensionsal Emissions > Method Characteristics, property
cmip6.atmoschem.emissions_concentrations.two_dimensionsal_emissions.other_emitted_species, Atmoschem > Emissions Concentrations > Two Dimensionsal Emissions > Other Emitted Species, property
cmip6.atmoschem.emissions_concentrations.two_dimensionsal_emissions.method_characteristics, Atmoschem > Emissions Concentrations > Two Dimensionsal Emissions > Method Characteristics, property
cmip6.atmoschem.emissions_concentrations.two_dimensionsal_emissions.sources, Atmoschem > Emissions Concentrations > Two Dimensionsal Emissions > Sources, property
, , 
